"No","lat","long","A","B","C","D","E","F"
25360,-2.5,243.5,0.01967963,1.621262,2.282,4.691902,9.011452,9.791598
25361,-1.5,243.5,0.03719243,1.635731,2.528341,4.97134,9.825734,10.45061
25362,-0.5,243.5,0.02975789,1.234342,2.806777,4.530547,9.778593,9.840916
25363,0.5,243.5,0.02162489,0.8755284,3.239904,3.997134,9.95709,9.158971
25364,1.5,243.5,0.005626159,0.7607997,3.694822,3.604426,10.45092,8.736318
25365,2.5,243.5,0.2029318,0.8390008,3.684866,3.353459,10.56715,8.318936
25366,3.5,243.5,0.6066276,0.429979,3.609388,3.583301,10.53357,8.070121
25367,4.5,243.5,0.6644716,0.04475761,3.691527,3.423979,10.72368,8.274136
25368,5.5,243.5,0.5326321,0.1497202,3.797131,3.178365,10.90528,8.764007
25369,6.5,243.5,0.4141944,0.4089715,3.680443,3.239033,10.67989,8.783708
25370,7.5,243.5,0.3336721,0.5868415,3.49747,3.428939,10.4006,9.056284
25371,8.5,243.5,0.5039103,0.6391123,3.569535,3.619427,10.59441,9.502169
25372,9.5,243.5,0.5081967,0.5982218,3.83005,3.844791,11.25739,10.22419
25373,10.5,243.5,0.3509467,0.6974372,4.070819,4.210256,12.04932,11.16021
25374,11.5,243.5,0.2702028,0.704054,4.287983,4.432082,12.65359,11.91509
25375,12.5,243.5,0.3071681,0.5339214,4.433981,4.611557,13.06003,12.47172
25376,13.5,243.5,0.5190016,0.3112862,4.480244,4.646287,13.1788,11.81016
25377,14.5,243.5,0.8411081,0.06517221,4.355909,4.155571,12.67469,10.28619
25378,15.5,243.5,1.12352,0.1059465,4.258578,3.599498,12.14784,9.111864
25379,16.5,243.5,1.388713,0.07583178,4.251339,3.06677,11.99084,8.75143
25380,17.5,243.5,1.283349,0.3358161,4.111408,2.550051,11.71099,8.669488
25381,18.5,243.5,1.004332,0.0894827,3.681694,2.169569,10.261,7.964569
25382,19.5,243.5,0.7755026,0.06484168,3.488233,1.926835,8.945376,7.397528
25383,20.5,243.5,0.4939125,0.116586,3.291519,1.978298,8.493927,7.577709
25384,21.5,243.5,0.3065245,0.05143707,3.398752,2.575139,8.804268,8.711069
25385,22.5,243.5,0.1138428,0.6776182,3.309357,3.676374,8.835996,8.506615
25386,23.5,243.5,0.05174305,1.516737,2.92714,4.403509,8.323716,8.269608
25387,24.5,243.5,0.1294908,2.228014,2.84892,4.823701,8.20841,8.005553
25388,25.5,243.5,0.04856392,2.71714,2.925527,4.828371,8.497371,7.643709
25389,26.5,243.5,0.1499335,2.685822,3.167137,4.812798,9.006816,7.267811
25390,27.5,243.5,0.2316898,2.645169,3.306401,4.551532,9.252831,6.939204
25391,28.5,243.5,0.3298476,2.574238,3.333792,4.313519,9.344392,6.5615
25392,29.5,243.5,0.4321109,2.558854,3.412616,4.117942,9.562981,6.052327
25394,78.5,243.5,0.1798743,3.071294,0.6359693,7.700723,5.847463,12.61036
25395,79.5,243.5,0.6087229,3.294635,0.8743602,7.116592,6.889962,12.23841
25396,80.5,243.5,0.8570134,3.232325,0.1030852,6.551478,8.310426,11.90935
25397,81.5,243.5,0.6400716,3.187093,0.2436754,6.375733,10.42394,11.65959
25398,82.5,243.5,0.1077561,3.696832,1.539648,6.213555,12.67959,11.55134
25399,83.5,243.5,0.1381096,4.088514,4.615457,5.873608,14.98059,11.42205
25400,84.5,243.5,0.02387159,1.570611,0.1850121,3.719341,7.915783,8.643975
25401,85.5,243.5,0.1266573,1.150283,0.1147395,3.659081,8.444887,8.54388
25402,86.5,243.5,0.1725707,0.659175,0.0537141,3.633138,8.956388,8.375418
