"No","lat","long","A","B","C","D","E","F"
46,80.5,20.5,1.8308144143583,0.00588703809883031,5.93564888636973,0.000935548642392381,7.81629470116419,0.200472030725333
47,81.5,20.5,2.55541865960521,0.0016412158826289,6.09787801014459,0.000322785737549568,7.90568999600589,0.200531241379234
48,82.5,20.5,2.76058525220835,0.00135775498164595,6.09682249003491,0.00117741717589666,7.96402361512231,0.274378612075967
49,83.5,20.5,2.52051693522294,0.00131139739982455,5.98659782779264,3.57315127609088e-05,7.9915739504939,0.44410934562959
50,84.5,20.5,1.96862546974919,0.000380810214544131,5.81537581224069,0.000468258140629142,7.95603812548153,0.715696088275707
51,85.5,20.5,1.27918076060141,0.000324344238973212,5.61941013264831,0.000517505785001801,7.91652071247119,1.02914493518774
52,86.5,20.5,0.689822820644513,0.000168973086061484,5.43197650045736,0.00232809987590613,7.89100600984336,1.32595919410474
53,87.5,20.5,0.424881761290352,0.000291668404818749,5.27862418116574,0.000850095207268932,7.84181248000022,1.56174165059563
54,88.5,20.5,0.413069505252636,5.45597767697303e-05,5.1714868750239,0.000326226283845276,7.80880749691819,1.71793533589273
55,89.5,20.5,0.456544703943486,0.000158236234304721,5.11538050369926,0.000476651599583152,7.79287163641799,1.79546807297539
56,-69.5,21.5,0.000962307032988087,0.0136964468874739,0.00118544988106309,0.489047093632114,8.2923610758136,3.89174815403728
57,-68.5,21.5,0.000120281442931165,0.0243260614994267,0.000182391408179416,0.355233571930204,8.2923610758136,3.37996654736451
58,-67.5,21.5,0.0036168153130287,0.0240585314438689,0.00114494909434504,0.256445397587745,8.20953615160139,2.92591487145302
59,-66.5,21.5,0.000528019431726395,0.0198069847564242,0.00138163522565932,0.176984857113929,8.2923610758136,2.53984820277901
60,-65.5,21.5,0.000893209059098954,0.00875046053011488,9.11188066305462e-05,0.124574618888048,8.2923610758136,2.23450016623765
61,-64.5,21.5,0.0105178750395708,0.00138532667994403,0.00192993971052666,0.0889237247593342,8.2923610758136,1.9993861831916
62,-63.5,21.5,0.00362813054036278,0.00486963062742157,9.60876828228621e-05,0.0635700666142137,8.2923610758136,1.81845839635749
63,-62.5,21.5,0.00291952846913423,0.0298509736475261,0.000940309847516307,0.0452190940469296,8.2923610758136,1.68180521320599
64,-61.5,21.5,0.0187622732704277,0.00824085070936118,0.000556139430184578,0.0254163611632288,8.2923610758136,1.57776173272157
65,-60.5,21.5,0.00432975098926671,0.00949988148376554,0.00242669074753306,0.0113120739324306,8.2923610758136,1.48111623368717
66,-59.5,21.5,0.00532896393877009,0.0294048154206207,0.00363536007789127,0.00258953392867947,8.2923610758136,1.41998679271744
67,-58.5,21.5,0.00544364001374725,0.00717074331107801,0.00134125012532173,0.00654856845592307,8.2923610758136,1.34041074006265
68,-57.5,21.5,0.0162166433973504,0.0158168687313472,0.00699559654826942,0.00725583311842312,8.2923610758136,1.24163785823326
69,-56.5,21.5,0.0206038246677842,0.000834784154780268,0.00815205902520903,0.0414583479016769,8.2923610758136,1.1277400106449
70,-55.5,21.5,0.152430786365981,0.00393061617002591,0.00151582062514509,0.116286698696535,8.2923610758136,0.989422560891523
71,-54.5,21.5,0.0916972402067081,0.0219092374918636,0.0212515173105306,0.271596106731154,8.2923610758136,0.8242684636787
72,-53.5,21.5,0.020941599519648,0.0153315953362858,0.0274283878005401,0.512300906825501,8.2923610758136,0.635329051510505
73,-52.5,21.5,0.00795509440354119,0.056989873914926,0.247099491758206,0.344653993382386,8.2923610758136,0.439697447800136
74,-51.5,21.5,0.00438147940971862,0.00691272366833051,0.397488329312886,0.0533965362551687,8.2923610758136,0.285999023828713
75,-50.5,21.5,0.00173950359827767,0.054420163778878,0.728844516828421,0.0370290777539981,8.2923610758136,0.255451567389663
76,-49.5,21.5,0.00253063694096475,0.0719449420663518,1.24678491091254,0.00499227293665871,8.2923610758136,0.424090026530554
77,-48.5,21.5,0.000487770935563256,0.103435024590828,1.75344227069102,0.14896219116458,8.2923610758136,0.779149116413397
78,-47.5,21.5,0.0193956811127428,0.0166239447302292,2.28753363901608,0.624803968941099,8.2923610758136,1.25276091133643
79,-46.5,21.5,0.118201649598108,0.00341479299561412,2.8870348118532,1.25916224922537,8.2923610758136,1.78470075746586
80,-45.5,21.5,0.435229207473962,0.171702964413888,3.51009691721766,1.92981205701011,8.20953615160139,2.33446867528614
81,-44.5,21.5,1.07261683031426,0.019629209373367,4.14105899096444,2.59226273984963,7.98170212583081,2.87825090495059
82,-43.5,21.5,1.7860511995308,0.0326985264164802,4.7852045643026,3.21095671839984,7.81889105576306,3.40712507159613
83,-42.5,21.5,2.28878297858978,0.410663043540848,5.46633166132523,3.82358084357804,7.67672808637961,3.9179153348376
84,-41.5,21.5,2.67793436775267,1.09316293605992,6.22333637776277,3.6049419559993,7.57162151820441,4.41886138098651
85,-40.5,21.5,3.07688461072306,1.36310256400453,7.04598605867084,2.98235101487052,8.2923610758136,4.91968117844958
86,-39.5,21.5,2.99562464395637,0.948496399174976,8.2923610758136,2.50636303261675,8.2923610758136,5.44864558880796
87,-38.5,21.5,3.09606804497794,0.394657641471114,8.2923610758136,2.0728144719524,8.2923610758136,6.0564021718654
88,-37.5,21.5,3.11489456460666,0.0355694078768432,8.2923610758136,1.58904721034676,8.2923610758136,6.7985162207783
89,-36.5,21.5,3.08010153234912,0.000293147008461564,7.00574777139066,1.10248870223329,7.56929491069296,8.2923610758136
90,-35.5,21.5,3.35083744819916,0.00170479894158624,6.98844205091387,0.707262261973491,7.58739314954122,6.92029784762182
91,-34.5,21.5,3.60603670508184,0.00391977686569423,7.37235198550798,0.386223837426186,7.5666313234203,6.98120697176392
92,70.5,21.5,1.02489617262915,0.015997156882077,3.30108100978783,0.396379489909159,8.2923610758136,0.376902748545335
93,71.5,21.5,1.04004582209683,0.0311814836163963,3.38221750466963,0.283140077296514,8.2923610758136,0.24519811299194
94,72.5,21.5,0.719686007330818,0.00947853557282125,3.23636825323994,0.0717684060705029,8.2923610758136,0.0580219795586605
95,73.5,21.5,0.202286006842974,0.00380554154355428,3.01452837575498,0.0159057890914844,8.2923610758136,0.0067074448089206
96,74.5,21.5,0.0207682577155723,0.000697236345060811,2.95003350542232,0.022343185694915,8.2923610758136,0.148897103220862
97,75.5,21.5,0.0809810105467804,0.000105286866994566,3.09576136625761,0.0725474609491356,8.2923610758136,0.00525666543872184
98,76.5,21.5,0.00712279871019235,0.00101600038960944,3.53238984770215,0.019710756896575,7.6053121287837,0.128686102569999
99,77.5,21.5,0.00118952172354059,0.00597684308484936,4.31061877948017,0.019287729970178,7.56814667836703,0.250426629353889
100,78.5,21.5,0.0100166660011481,0.000856108318350917,5.03807795832775,0.00258714151527153,7.63211858972773,0.269672574421723
101,79.5,21.5,0.678172937551412,0.000672439224461927,5.58452895277504,0.00119356493677132,7.73518734340192,0.225898343764255
102,80.5,21.5,1.9152076358721,0.00742958421551674,5.93253701308614,0.000534721718073232,7.83568496402193,0.186858277698802
103,81.5,21.5,2.63620779270437,0.000338437720132115,6.09620479170796,0.000160295721821521,7.91652071247119,0.188319458349491
104,82.5,21.5,2.82184297740926,0.000594746408777869,6.09237489566033,0.000660695120559976,7.98170212583081,0.260701176982102
105,83.5,21.5,2.55564161185214,0.000727801494936084,5.9810050439274,1.26509995796288e-05,8.00229182185279,0.429170601038616
106,84.5,21.5,1.97741970090604,0.000310845389193991,5.80664722231885,0.000331137510833501,7.96402361512231,0.702595519466243
107,85.5,21.5,1.27462932234656,0.0003926187665199,5.61070258290567,0.000595880490724232,7.92836794287071,1.01846965751934
108,86.5,21.5,0.682222082946195,0.000214410153151463,5.42407203593783,0.00233720492256997,7.89100600984336,1.3175346706936
109,87.5,21.5,0.421366184757421,0.000314880249094539,5.27167827614594,0.000926575525667179,7.84824935893411,1.55359141923453
110,88.5,21.5,0.414206502417134,3.84206671907003e-06,5.16639852319961,0.000427933602558759,7.80640599770557,1.71093137880918
111,89.5,21.5,0.457770748551931,0.000159907304690599,5.1096726602123,0.000460698137279851,7.7907485158379,1.78894936342367
112,-69.5,22.5,0.000852223130107644,0.0165113284348619,0.00182475421481479,0.490230417405229,8.2923610758136,3.89220522660636
113,-68.5,22.5,2.31963800823367e-05,0.0255262186476439,8.26796494812443e-05,0.355024525701869,8.2923610758136,3.37882033543932
114,-67.5,22.5,0.00426184981398733,0.0258662281470977,0.00137074048479894,0.254467683686694,8.2923610758136,2.92128156495707
115,-66.5,22.5,0.000607987896028802,0.0206164156983891,0.00112226591881012,0.175451712373635,8.16070784085858,2.53465798872207
116,-65.5,22.5,0.00118341016692982,0.0102662804342913,4.16985434621623e-05,0.12490087534771,8.2923610758136,2.22982241230601
117,-64.5,22.5,0.0113773239427085,0.00196079139787602,0.00263017801372459,0.0893892151329694,8.2923610758136,1.99493557878504
118,-63.5,22.5,0.00369268536850509,0.00437569081411996,0.0001295880708265,0.0631239598441148,8.2923610758136,1.8149105363209
119,-62.5,22.5,0.00311994143576397,0.0307154330118362,0.00105260632717366,0.0458161929641756,8.2923610758136,1.67828839723153
120,-61.5,22.5,0.0188898822705422,0.00873463941384686,0.000644113266553043,0.0259153445469836,8.2923610758136,1.57701608093773
121,-60.5,22.5,0.0047592011405833,0.00897502010072907,0.00215319545770373,0.011439913215492,8.2923610758136,1.48041051383178
122,-59.5,22.5,0.00597854084977027,0.0305403675735145,0.00361579525287719,0.00290948000318179,8.2923610758136,1.41911959748293
123,-58.5,22.5,0.00509584111719912,0.00754127283891032,0.00149310380504224,0.00756981871662613,8.2923610758136,1.3419557733192
124,-57.5,22.5,0.0166663664670094,0.0161317014247409,0.00653374751151407,0.00687118483809446,8.2923610758136,1.24492127174447
125,-56.5,22.5,0.0195683280345705,0.000769503484249293,0.00887511372635879,0.0414293558879995,8.2923610758136,1.13218167922161
126,-55.5,22.5,0.151165436349659,0.00462746836841983,0.00134419059912088,0.112927469241785,8.2923610758136,0.995661616105432
127,-54.5,22.5,0.0949220638843603,0.0205509186879251,0.0193346198004502,0.266104093415491,8.20953615160139,0.831350220525688
128,-53.5,22.5,0.0191744341673336,0.0175341390373117,0.0248342287525947,0.506226614522446,8.2923610758136,0.641996695075392
129,-52.5,22.5,0.00611792860258405,0.0519082954021554,0.238550401570404,0.357524787836793,8.2923610758136,0.445035140770646
130,-51.5,22.5,0.00543639518787959,0.0082296657446591,0.399988569318911,0.0597698049627349,8.2923610758136,0.284313752424316
131,-50.5,22.5,0.000684632545617361,0.058557761613718,0.72583320949245,0.0309530039410242,8.2923610758136,0.243992623218616
132,-49.5,22.5,0.00300104845811922,0.063849446086607,1.24264111454457,0.00764598291233289,8.2923610758136,0.402702957851792
133,-48.5,22.5,0.00221537988982891,0.111367289695445,1.76242264206557,0.133888279844892,8.2923610758136,0.753865641002494
134,-47.5,22.5,0.0238092703350086,0.01560133063332,2.296065049204,0.604507310005891,8.2923610758136,1.2266564355227
135,-46.5,22.5,0.1389786014876,0.000892019905052251,2.89705952645855,1.24154776120624,8.2923610758136,1.7623592115861
136,-45.5,22.5,0.449809704905403,0.191009051473601,3.5211024850216,1.9167546661512,8.20953615160139,2.31664127739271
137,-44.5,22.5,1.08192690256193,0.0121876721107968,4.15186598697485,2.58014020334263,7.97255166443149,2.8647686688557
138,-43.5,22.5,1.79745341798997,0.0195471037024104,4.7950408656713,3.2015789630591,7.81374999042357,3.39848520580879
139,-42.5,22.5,2.33902167160844,0.391722166130784,5.46803677124478,3.81943656479046,7.67672808637961,3.91633507775483
140,-41.5,22.5,2.70661122201373,1.08249533067179,6.21186379095267,3.592512272868,7.5743887328255,4.42087125578225
141,-40.5,22.5,3.1258584967133,1.32854650329505,7.02182323275774,2.95238311763484,8.2923610758136,4.92656931145364
142,-39.5,22.5,3.04744782993273,0.917342914125567,8.2923610758136,2.46380414114856,8.2923610758136,5.4625538546502
143,-38.5,22.5,3.16974285634484,0.366894548514388,8.2923610758136,2.03473018095209,8.2923610758136,6.07378999627549
144,-37.5,22.5,3.22872947548613,0.0237812776670192,8.2923610758136,1.5529619867227,8.2923610758136,6.82854853365374
145,-36.5,22.5,3.21866728635832,0.00025826603223496,7.37359329097689,1.04041410583508,8.2923610758136,8.2923610758136
146,-35.5,22.5,3.58173415613682,0.00174488643684336,7.62665755015808,0.6143511885684,7.58391241222937,7.14452816517067
147,-34.5,22.5,3.86809267275976,0.00160031940615142,8.2923610758136,0.307017561904823,8.2923610758136,7.19238049598479
148,71.5,22.5,0.988705945677579,0.0442714430795668,3.30944967567695,0.267149834593496,8.2923610758136,0.248760269079061
149,72.5,22.5,0.709968917918687,0.0174089679121003,3.19666078650241,0.0670198111581827,8.2923610758136,0.0633007742517418
150,73.5,22.5,0.226035436288203,0.00226306857830494,3.07479227830993,0.0162139122912349,8.2923610758136,0.0085451693693377
151,74.5,22.5,0.0726950271773013,0.00248506306564934,3.13177783937592,0.0261583154002489,8.2923610758136,0.182017381789566
152,75.5,22.5,0.0746203353840659,0.00152655470156098,3.28640999933743,0.0297761188218463,7.90060372493453,0.00139585841594958
153,76.5,22.5,0.00166940949359799,0.00233996607881322,3.64192403648134,0.0207675414769952,7.58520697579008,0.099655248497938
154,77.5,22.5,0.0018609508925316,0.000923350629350482,4.35531659283368,0.026878378341277,7.57201329555795,0.215592136333775
155,78.5,22.5,0.0115651677476079,0.000405286280342976,5.0573199468941,0.00379685839982606,7.64720705298104,0.238936800202222
156,79.5,22.5,0.816020086989387,0.00248617198669122,5.595154659132,0.00110320457327759,7.75916973912936,0.196105107997102
157,80.5,22.5,2.08613546469592,0.000625469081561997,5.93944957703623,5.80052201676496e-05,7.8737489817669,0.160639980081058
158,81.5,22.5,2.7965532166231,0.000923155539887169,6.09446860408523,4.79268586278086e-05,7.98170212583081,0.164359428592899
159,82.5,22.5,2.94262501021968,0.00208510451871382,6.08716775651114,0.000101370887762131,8.02695701803389,0.233786413097653
160,83.5,22.5,2.62292518851559,0.000712906194766125,5.97039799217352,6.40179955345124e-05,8.02695701803389,0.400904210572281
161,84.5,22.5,1.99307298513624,0.000367819959832445,5.78988556000194,0.00013202435651295,8.01401594877555,0.675470015368009
162,85.5,22.5,1.26514550180465,0.000613417792107184,5.59355340356268,0.00032337481917041,7.97255166443149,0.997834804719699
163,86.5,22.5,0.667933998104458,0.000171314029517469,5.41023715277546,0.00181394793110329,7.89100600984336,1.30133167630756
164,87.5,22.5,0.41508951791619,0.000757483928807512,5.25859346770397,0.00124412117770755,7.84824935893411,1.53829445514196
165,88.5,22.5,0.416136303107329,0.000117289926623597,5.15381329065561,0.000719363849904877,7.81125489321248,1.69744288105952
166,89.5,22.5,0.4611161893499,0.000287803345014395,5.10242511457055,0.000489401513565705,7.79503047631873,1.77631247038973
167,-69.5,23.5,0.00140739729995403,0.0210950209661034,0.00112455163605795,0.492733306854061,8.2923610758136,3.89448724817979
168,-68.5,23.5,0.000647766449057165,0.0283856687448504,0.000763307431565448,0.35550495342924,8.2923610758136,3.37594912060799
169,-67.5,23.5,0.00578025562512103,0.0292059226352792,0.00244804592264583,0.252606793803727,8.2923610758136,2.91506491578353
170,-66.5,23.5,0.00113496328487318,0.0225060637710655,0.00135421170023455,0.173873124653998,8.2923610758136,2.52747517873811
171,-65.5,23.5,0.00178472062003321,0.0127056390898799,0.000338778648252439,0.125781348677816,8.2923610758136,2.22315027856811
172,-64.5,23.5,0.010491313144331,0.00296186896082306,0.00380729467901843,0.0906279260407745,8.2923610758136,1.98925834022716
173,-63.5,23.5,0.00359453492233545,0.0036810481679169,0.0002433075180872,0.0627191319562955,8.2923610758136,1.81006923926791
174,-62.5,23.5,0.00335502802075722,0.0319671527631499,0.00128985533567443,0.0470351127122866,8.2923610758136,1.6745764305795
175,-61.5,23.5,0.0190779294059846,0.0095621850108615,0.000819141236114139,0.0266679227574153,8.2923610758136,1.57582438034911
176,-60.5,23.5,0.00537312228426069,0.00822052791079879,0.00178540972281086,0.0116343616792395,8.2923610758136,1.47936800235178
177,-59.5,23.5,0.00721875790172855,0.0318846252947009,0.00348200614846661,0.00338666611372134,8.2923610758136,1.4182420932136
178,-58.5,23.5,0.00458246762326697,0.00819464323225977,0.00169255172988972,0.00855263682138535,8.2923610758136,1.34339864099743
179,-57.5,23.5,0.0170876360194921,0.0165617663929681,0.0058799711860522,0.00652534506902124,8.2923610758136,1.24902529976388
180,-56.5,23.5,0.0180382544697104,0.000720781778086988,0.00966043425955132,0.0416962116323973,8.2923610758136,1.13876368902425
181,-55.5,23.5,0.147560228297955,0.00599110892152943,0.00109827293765035,0.108310701222932,8.2923610758136,1.00467409341215
182,-54.5,23.5,0.0998977593924718,0.0188269219923158,0.0166406229500754,0.258380774710591,8.2923610758136,0.841750326786315
183,-53.5,23.5,0.0173305440579624,0.0211698143614772,0.0212657093731278,0.49805742537208,8.2923610758136,0.652320521969638
184,-52.5,23.5,0.00378551362395377,0.0447305324363194,0.226026708275222,0.377332824626261,8.2923610758136,0.451144254181771
185,-51.5,23.5,0.00780622820109143,0.010740643150084,0.403546487826308,0.0698105456522717,8.2923610758136,0.284263267838658
186,-50.5,23.5,0.000282899821069946,0.06618585656366,0.723042330225851,0.0230832867717774,8.2923610758136,0.227642781203589
187,-49.5,23.5,0.00528015651245204,0.0533855883863905,1.23650895767064,0.00919947780138022,8.2923610758136,0.373256575230638
188,-48.5,23.5,0.00664664704382658,0.119291093239262,1.77471666085872,0.113095972776342,8.2923610758136,0.716445569066348
189,-47.5,23.5,0.0210037489716637,0.0150751031120789,2.30938127554316,0.575705022728208,8.2923610758136,1.19033918365358
190,-46.5,23.5,0.172511680050658,0.000998959079080587,2.9123212234091,1.21573559558498,8.2923610758136,1.72910773672201
191,-45.5,23.5,0.475227790805547,0.196139350788461,3.53856074815605,1.89755090675128,8.12589066470191,2.28966591065589
192,-44.5,23.5,1.09914039419446,0.00695139146687755,4.16958303589729,2.55895230512162,7.96402361512231,2.84666850182928
193,-43.5,23.5,1.81471315021018,0.00612870045303985,4.80984260756651,3.18848832183117,7.80640599770557,3.38749531898758
194,-42.5,23.5,2.41569688945815,0.365970181881743,5.47372524582636,3.8126190192183,7.67413894479313,3.91235224907221
195,-41.5,23.5,2.75277432668719,1.06343481663438,6.19767882340631,3.57724941587541,7.57680769046334,4.424496406895
196,-40.5,23.5,3.1961028305566,1.27141480137956,6.98958441792052,2.91160382249202,7.92230538369498,4.93719304539803
197,-39.5,23.5,3.11200865131433,0.875497960081641,8.2923610758136,2.40461279296398,8.2923610758136,5.47781195919764
198,-38.5,23.5,3.25843271982392,0.329940003066163,8.2923610758136,1.97597577753133,8.2923610758136,6.09910531894838
199,-37.5,23.5,3.39325634278205,0.0137293986130182,8.2923610758136,1.50149430414059,8.2923610758136,6.86040608488165
200,-36.5,23.5,3.43943953962177,0.00929119935400355,8.2923610758136,0.964502850984212,8.2923610758136,8.2923610758136
201,-35.5,23.5,3.89159150184582,0.00200356178692188,8.2923610758136,0.511471905900412,8.2923610758136,7.50483424578197
202,-34.5,23.5,4.21989510995321,0.00746917256731001,8.2923610758136,0.216584583809693,8.2923610758136,7.49769854386815
203,71.5,23.5,0.923818624913713,0.0573743166029473,3.20440366551001,0.249954570320148,8.2923610758136,0.245639142023619
204,72.5,23.5,0.656500769109466,0.0398051163791008,3.16223548506929,0.060724681499209,8.2923610758136,0.0698459082438573
205,73.5,23.5,0.143959091444331,0.000445986945388221,3.16070180733722,0.0123796349265627,8.2923610758136,0.0099585485285113
206,74.5,23.5,0.127361858940853,0.000127016058883102,3.35248783027382,0.0253157463218291,8.2923610758136,0.233129466411102
207,75.5,23.5,0.0223394552782949,3.74750554795198e-05,3.53203692685881,0.0115630935812605,7.68297811816103,0.00490427901886401
208,76.5,23.5,0.00866607897009804,0.00166287064642284,3.77087808432537,0.0258283983554732,7.57045295575841,0.062495623536732
209,77.5,23.5,0.0288736656052483,0.000971298451625057,4.40670928017245,0.0427034172818117,7.58434255801371,0.16795906186068
210,78.5,23.5,0.0030715906921619,0.000234799992204873,5.07683286587977,0.000921359701456805,7.67328690809169,0.188217369624721
211,79.5,23.5,1.00944481369255,0.000862526464055102,5.60996633410242,0.000995743307059634,7.79722626842912,0.156321778965822
212,80.5,23.5,2.32736867762098,0.000875613784943371,5.9517542360704,0.000318571222487257,7.92230538369498,0.121470430796231
213,81.5,23.5,3.0249702145447,0.000234495495977412,6.09888374294518,0.00025510482028474,8.04139995909654,0.128837801588364
214,82.5,23.5,3.11368217571366,0.00416352305877457,6.08271478088183,0.00039187873467823,8.0987842043543,0.196937539593618
215,83.5,23.5,2.71673878682769,0.000165232653776803,5.95721353645987,0.00032978024613316,8.05774360301322,0.361791853164843
216,84.5,23.5,2.01638851742951,7.44199940155188e-05,5.76904552231463,1.26024301969735e-06,8.01401594877555,0.637906755323772
217,85.5,23.5,1.24918968092196,0.000951710775515893,5.56844776079153,8.61157751348812e-05,7.97255166443149,0.966162264439136
218,86.5,23.5,0.645384805124766,0.000257445535152521,5.38688236935383,0.000770569624229835,7.90568999600589,1.27626268677664
219,87.5,23.5,0.406750423143942,0.00232133439391536,5.23985336465983,0.00162980140498105,7.84824935893411,1.51701530422117
220,88.5,23.5,0.419833495794454,0.000762521356005136,5.13956971073677,0.00128781404002468,7.81629470116419,1.67854204972732
221,89.5,23.5,0.465733123684847,0.000896169336809208,5.08911102462897,0.000687255092457607,7.79503047631873,1.75498917797399
222,-69.5,24.5,0.00359318757249239,0.0261722165704806,0.00051755036459521,0.497501035322029,8.2923610758136,3.89726214910908
223,-68.5,24.5,0.00268136910863149,0.0331383754389504,0.00231229851807198,0.355343396062215,8.2923610758136,3.37602020443435
224,-67.5,24.5,0.003438061295135,0.0356160709063117,0.000723359818930232,0.251703747796724,8.2923610758136,2.90698021240042
225,-66.5,24.5,0.000821447430758192,0.0261150143604262,0.00254588167168986,0.173467182637227,8.2923610758136,2.51860405437365
226,-65.5,24.5,0.00268085060350623,0.0169999877983734,0.0014438155734896,0.124792423698701,8.2923610758136,2.21477777528371
227,-64.5,24.5,0.0096723216531958,0.00444271965830351,0.00553583004882858,0.0897406374492308,8.2923610758136,1.98278569224322
228,-63.5,24.5,0.00359999240136486,0.00296978057698784,0.000481682308980034,0.0628781999306179,8.2923610758136,1.80488210178886
