"No","NN.sigma","lat","long"
1645,0.00913218277465153,70.607,242.25
1646,0.00706207877300317,70.584,238.98
1647,0.00500615075512956,70.6,238.18
1648,0.00530529042321363,70.605,237.35
1649,0.00857159302033316,70.665,236.59
1650,0.0151615735428214,70.532,235.62
1651,0.00744765993731127,70.323,235.18
1652,0.00141735450971984,69.923,233.5
1653,0.00474056915755879,70.922,231.09
1654,0.0325173691472861,71.108,231.68
1655,0.0596605456619655,71.303,232.34
1656,0.007128789445752,71.497,232.88
1657,0.0112852323350226,71.698,233.56
1658,0.0583769872576196,71.906,234.17
1659,0.0423569402265794,71.485,235.49
1660,0.0132820701593529,71.306,234.82
1661,0.00899640571609695,71.118,234.2
1662,0.000412525134414708,70.945,233.53
1663,0.000591933884437432,70.769,232.85
1664,0.0172344163171034,70.591,232.28
1665,0.00558441024719275,69.924,233.46
1666,0.0195211848293756,70.046,233.8
1667,0.00228038074513738,70.046,233.7
1668,0.00280654838755303,70.046,233.7
1669,0.00385219086044447,70.046,233.7
1670,0.00163749885454071,70.046,233.7
1671,0.00115304811249372,70.046,233.7
1672,0.00128382484150906,70.046,233.7
1673,0.00173546377009729,70.046,233.7
1674,0.00735088796145666,70.046,233.7
1675,0.000534046021722164,70.046,233.7
1676,0.00405488683914623,70.046,233.7
1677,0.00855472709289819,70.046,233.7
1678,0.00162122211459572,70.046,233.7
1679,0.0098095756108777,70.046,233.7
1680,0.00803512919897028,70.046,233.7
1681,0.000361898931301411,70.046,233.7
1682,0.012853274164097,70.046,233.7
1683,0.0635463850250076,70.046,233.7
1684,0.00331232908493118,70.046,233.7
1685,0.0573573506656885,70.252,236.5
1686,0.0204706537362294,70.629,236.82
1687,0.040388085219547,70.756,235.76
1688,0.00506722766877248,70.851,234.97
1689,0.00226326981043203,71.432,233.07
1690,0.000689955527852942,71.85,234.01
1691,0.00059113962878475,71.459,232.7
1692,0.000209634772461017,71.311,232.3
1693,0.00890839258768539,71.126,231.68
1694,0.232155602684576,70.917,231.09
1695,0.00160373575226035,70.796,233
1696,0.00123298568832503,70.79,230.65
1697,0.000191180399327335,70.582,232.23
1698,0.00306588295875929,70.344,233.61
1699,0.0232915243368066,71.672,229.29
1700,0.000823845484597836,70.938,229.52
1701,0.00123524912303557,71.451,226.1
1702,0.00156649750131798,70.944,226.31
1703,0.000173752522169311,70.645,224.11
1704,0.00366020458154708,70.025,221.41
1705,0.00822862918988514,69.751,221.73
1706,0.407822749894826,69.489,222.05
1707,0.00143529818633614,70.092,224.66
1708,0.00770144391511798,70.642,224.11
1709,0.00116964675597354,71.21,226.16
1710,0.0015042231218128,70.69,226.32
1711,0.00175943440364062,70.428,226.39
1712,0.000276027696647921,70.165,226.51
1713,0.0343166232593208,71.213,229.4
1714,0.00198166820665878,71.311,228.38
1715,0.00775024616834315,70.046,233.7
1716,0.00183636519504244,70.943,234.15
1717,0.221950193869293,71.123,234.16
1718,0.0229456811877253,71.301,234.81
1719,0.0266491768523772,71.483,235.46
1720,0.000476888867053882,71.901,234.14
1721,0.115609463142996,71.702,233.52
1722,0.0553183568082222,71.515,232.92
1723,0.039503980048908,71.314,232.29
1724,0.0334670157852811,71.113,231.69
1725,0.0235771548151142,70.917,231.09
1726,0.705200520982797,69.022,226.71
1727,0.00624670971057735,70.849,234.95
1728,0.117014458710525,70.676,236.59
1729,0.228724807584473,70.945,236.48
1730,0.0101701206810401,70.766,236.12
1731,0.00411526795690326,70.321,235.16
1732,0.00379777182912748,70.13,234.49
1733,0.0017106605443937,70.04,233.72
1734,0.0997252918953783,70.941,234.15
1735,0.049447140663381,70.755,235.76
1736,0.00559754046127687,70.601,237.37
1737,0.0447994820101243,72.534,216.1
1738,0.00402454242882241,53.665,304.44
1739,0.0022971228512939,53.986,304.75
1740,0.00195903245680854,54.217,304.97
1741,0.0016110451239723,54.488,305.25
1742,0.0157264731196248,55.101,306
1743,0.00098687508377717,55.261,306.04
1744,0.0289147831091352,55.419,306.18
1745,0.0181124198191828,55.609,306.38
1746,0.0013086868864499,56.124,306.86
1747,0.000219039073439983,56.536,307.31
1748,0.00472103812402846,56.956,307.76
1749,0.00291123406995399,57.371,308.19
1750,0.00425164847057772,57.783,308.65
1751,0.00126968527013598,58.22,309.12
1752,0.00261038447730666,58.633,309.58
1753,0.0318293432146292,59.062,310.05
1754,0.103444222704088,59.473,310.53
1755,0.044375938586608,59.75,310.82
1756,0.0987375814242884,59.981,311.09
1757,0.092801386613653,60.29,311.41
1758,0.079087208949461,60.364,311.43
1759,0.000958929266307899,60.451,311.62
1760,0.00755431600559038,60.536,311.74
1761,0.0125303445192481,49.882,309.46
1762,0.00020780681945342,50.12,310
1763,0.0194472049888193,50.35,310.5
1764,0.0111550203270377,51.161,312.16
1765,0.0080157120368434,51.795,313.38
1766,0.0150936916413338,52.7,315.38
1767,0.0268762564727916,53.498,316
1768,0.000758637342948683,54.498,316
1769,0.0156739608449771,55.496,316.01
1770,0.00174785765839474,55.999,316
1771,0.00318357592407879,56.998,316
1772,0.00203275216776197,57.5,316
1773,0.00795050834508511,57.982,315.99
1774,0.0582385161602922,58.49,315.98
1775,0.0201276876640515,59.494,315.96
1776,0.245055932669222,60.176,311.32
1777,0.0397590998540753,59.484,310.53
1778,0.00155750729573814,58.641,309.58
1779,0.00152913743787012,57.375,308.21
1780,0.00970386036574209,56.956,307.76
1781,0.00411468917504521,56.549,307.32
1782,0.000438391354150901,56.111,306.88
1783,0.00391050283795064,55.113,305.86
1784,0.194133399334348,54.951,305.71
1785,0.103570267479247,54.737,305.5
1786,0.0212852489441116,54.494,305.25
1787,0.0266588019929523,56.578,301.43
1788,0.00572357519382967,53.678,304.45
1789,0.128650940284182,53.792,304.56
1790,0.00643841860247188,53.986,304.75
1791,0.103718761867615,54.219,304.98
1792,0.206165654575918,54.492,305.23
1793,0.0413585010531113,54.761,305.51
1794,0.0235181001131112,54.956,305.71
1795,0.00517724150250944,55.045,306.01
1796,0.00139393668469859,55.42,306.18
1797,0.000567303944227873,55.624,306.36
1798,0.000804547321430219,56.54,307.3
1799,0.0018257613080046,56.961,307.77
1800,0.0260462761904106,57.801,308.66
1801,0.000910348552296927,58.64,309.58
1802,0.0112266704288442,59.485,310.53
1803,0.00722789326407055,59.988,311.1
1804,0.00669831701965011,60.296,311.45
1805,0.0223668032736355,60.567,311.74
1806,0.000728593031551169,60.363,311.55
1807,0.00111323512437455,60.175,311.32
1808,0.00314132225619435,59.749,310.83
1809,8.80426671949531e-05,59.068,310.05
1810,0.00174452811442214,58.212,309.12
1811,0.00778337886565818,57.376,308.21
1812,0.000704104746191339,56.113,306.88
1813,0.0271255939510577,55.262,306.02
1814,0.00435896512852211,53.15,309.47
1815,0.00319540893286083,52.73,308
1816,2.28978363696778e-05,52.617,307.59
1817,0.0992532695715026,52.5,307.2
1818,0.09090979876697,52.286,306.44
1819,0.087419871481807,52.065,305.71
1820,0.00818689015836273,53.676,304.45
1821,0.00141311433445806,53.796,304.56
1822,0.000529820249718097,53.987,304.75
1823,0.000760165443906732,54.494,305.24
1824,0.000820626530181196,54.761,305.51
1825,0.0105779547044934,54.955,305.7
1826,0.00772042818671592,55.107,305.87
1827,0.000668237459572047,55.262,306.03
1828,0.0270326028258659,55.423,306.18
1829,0.00107768417351827,55.615,306.38
1830,0.000202625378784741,55.844,306.6
1831,0.00289672856848977,56.109,306.89
1832,0.00340806913044393,56.533,307.32
1833,0.000757824073726333,56.954,307.76
1834,0.000480679148955869,57.378,308.21
1835,0.000214758808969594,57.8,308.66
1836,1.3288613336338e-05,58.213,309.11
1837,0.00517727862092921,58.639,309.58
1838,0.000905555297380838,59.064,310.05
1839,0.00067388232964278,59.478,310.52
1840,0.0225689434511332,59.984,311.12
1841,0.00642484828888054,60.294,311.45
1842,0.0149314566015597,60.565,311.78
1843,0.0168406568954914,60.171,311.32
1844,0.00362066745225603,59.749,310.84
1845,0.00103691239435638,53.451,310.5
1846,0.000614094444331941,53.302,309.99
1847,0.000332658930072161,53.15,309.47
1848,0.000868613991048993,52.863,308.49
1849,0.00416086202643255,52.733,308
1850,0.00936212234337623,52.499,307.2
1851,0.0168267053948719,52.285,306.45
1852,0.0510888074218163,52.065,305.71
1853,0.0831664295456413,53.985,304.75
1854,0.0146846703571188,54.22,304.98
1855,0.181454987569174,54.49,305.25
1856,0.148887865635673,54.76,305.51
1857,0.00586552638153998,54.958,305.72
1858,0.0443102733428085,55.272,306.03
1859,0.0528634939459466,55.429,306.18
1860,0.0169106480500671,55.626,306.36
1861,0.000451746367258768,55.847,306.61
1862,0.000760826948276675,56.123,306.89
1863,0.000643012481172757,56.538,307.32
1864,0.0522665538676033,56.96,307.78
1865,0.00561446563188457,58.221,309.11
1866,0.0068148159116933,58.626,309.58
1867,0.00208595314192841,59.483,310.53
1868,0.00708485183519001,60.367,311.55
1869,0.000741619842324221,60.566,311.77
1870,0.00086499116832957,60.443,311.63
1871,0.204074045255941,60.292,311.46
1872,0.0145995681080975,59.484,310.53
1873,0.00025026288871005,59.984,311.1
1874,0.000515493214331052,60.292,311.47
1875,0.00227234107265635,60.567,311.77
1876,0.0051219466708736,60.449,311.64
1877,0.000431138206810376,60.368,311.54
1878,0.00098315993899545,60.176,311.33
1879,0.0235816009274117,59.745,310.83
1880,0.00611888666257602,59.068,310.06
1881,0.000338136298973185,58.64,309.58
1882,0.00944262040224549,58.217,309.12
1883,0.000359014880982355,57.8,308.67
1884,0.0014651006228863,56.958,307.77
1885,0.00181836602021134,56.536,307.3
1886,0.000156895581020407,56.114,306.88
1887,3.37604151651647e-05,55.846,306.6
1888,0.00239385634383427,55.419,306.18
1889,9.34700280280749e-05,55.262,306.02
1890,0.00101713141396179,55.111,305.87
1891,0.01097075395833,54.955,305.71
1892,0.0151204484606058,54.756,305.52
1893,0.0149644890514374,54.492,305.24
1894,0.00776472880319243,54.22,304.98
1895,0.0191027445863209,53.987,304.75
1896,0.00156828442026202,53.796,304.56
1897,0.00176579584457192,53.679,304.45
1898,0.078237423817441,60.294,311.46
1899,0.0989217601891558,59.983,311.1
1900,0.00315286129069734,59.769,310.84
1901,0.0501942127213512,59.482,310.53
1902,0.0104315573818159,59.07,310.05
1903,0.00222692832221915,58.64,309.58
1904,0.000598558611081516,58.224,309.12
1905,0.00308493233427553,57.8,308.66
1906,0.00116807295163657,56.956,307.76
1907,0.000598625119065987,56.536,307.32
1908,0.00516841103792489,56.113,306.88
1909,0.00135281931020278,55.845,306.6
1910,0.000268255901128907,55.612,306.37
1911,0.000558783714776596,55.42,306.18
1912,0.000711859897370138,55.107,305.87
1913,0.00191703325306111,54.957,305.72
1914,0.00342177612656003,54.749,305.53
1915,0.00221770204629831,54.492,305.25
1916,0.0101679841403776,54.223,304.98
1917,0.000187984006864444,53.987,304.75
1918,0.000459577575432799,53.797,304.56
1919,0.0046159006442949,53.679,304.45
1920,0.0187961922349272,42.031,298.93
1921,0.00676057003269942,41.778,299.09
1922,0.000558073591583972,41.41,299.32
1923,0.0148482623708584,42.244,298.8
1924,0.00302989216471904,42.544,298.62
1925,0.00698611275706464,42.836,298.29
1926,0.00495953731363672,43.182,297.9
1927,0.00937411069531411,43.492,297.56
1928,0.00562330294864342,43.882,297.12
1929,0.017221437267896,44.266,296.68
1930,4.67700658020663e-05,59.746,310.83
1931,0.214501373093435,60.176,311.32
1932,0.151146183661821,60.367,311.54
1933,0.0307357384867657,60.567,311.77
1934,0.00158188737841826,60.445,311.64
1935,0.0640703172409516,60.291,311.46
1936,0.00467664619845017,59.984,311.1
1937,0.00636683914126853,59.481,310.53
1938,0.0197230311552642,59.067,310.05
1939,0.00312201371486831,58.64,309.58
1940,0.00251116886663974,58.216,309.12
1941,0.00205695291407181,57.799,308.67
1942,0.00189672280275359,57.376,308.21
1943,0.00395239484052398,56.956,307.77
1944,0.00327462636450151,56.542,307.32
1945,0.00444955306086595,55.845,306.61
1946,0.0112601956262201,55.612,306.37
1947,0.000316250081371433,55.11,305.86
1948,0.000104037388350895,55.262,306.02
1949,0.00517380295673608,55.419,306.17
1950,0.050880366253266,55.108,305.86
1951,0.00520474881604365,55.423,306.19
1952,0.00380115804894705,55.612,306.37
1953,0.00238377591673732,55.851,306.61
1954,0.000421425672555608,56.111,306.89
1955,0.0210278257922376,56.557,307.36
1956,0.010062019993315,56.962,307.78
1957,0.003937211392051,57.519,308.36
1958,0.00165007930682866,57.799,308.66
1959,0.005093857833335,58.221,309.11
1960,0.00935176405068507,58.64,309.58
1961,0.0009563570886809,59.07,310.05
1962,0.000592916741226606,59.481,310.52
1963,0.00275163317758234,59.751,310.84
1964,0.017026558092072,59.98,311.1
1965,0.00190365366867388,60.57,311.77
1966,0.00116886556194188,60.448,311.64
1967,0.00723565512605304,60.371,311.54
1968,0.000611506947263716,60.293,311.45
1969,0.0306542105261381,60.181,311.33
1970,0.00433858295198739,62.04,308.97
1971,0.00253774437484625,61.882,308.74
1972,0.014913108737476,61.729,308.51
1973,0.0135117678939399,61.514,308.21
1974,0.0168583771395442,61.205,307.85
1975,0.0183993986208184,60.787,307.57
1976,0.00154338383072984,60.318,307.3
1977,0.00886602571021382,59.721,307.02
1978,0.0110716173361425,59.12,306.73
1979,0.00250196648247161,58.45,306.4
1980,0.00721887696501987,57.77,306.08
1981,0.00622716559243741,54.96,305.71
1982,0.0357057830495114,54.759,305.51
1983,0.000153891284797828,54.49,305.24
1984,0.00626089518148833,54.22,304.98
1985,0.00519289995272026,53.983,304.75
1986,0.000682957383673352,53.796,304.57
1987,0.00662238349383757,53.672,304.46
1988,0.0517919417161624,53.57,304.34
1989,0.0012319761361748,40.675,299.79
1990,0.00127388493581086,41.043,299.56
1991,0.0117114384454006,41.414,299.33
1992,0.170961384652113,41.778,299.09
1993,0.0637558518349932,42.031,298.93
1994,0.0651827326611225,42.233,298.79
1995,0.0264338837783842,42.379,298.7
1996,0.012269951937389,42.533,298.6
1997,0.0142414996612146,42.854,298.27
1998,0.0251669775336793,43.186,297.9
1999,0.0939611050053817,43.484,297.55
2000,0.0086803133788127,43.888,297.12
2001,0.0294079611971474,44.271,296.68
2002,0.00125960684729716,70.195,216.97
2003,0.00142332971488351,69.913,221.48
2004,0.0104065125500914,69.613,221.16
2005,NA,68.65,251.72
2006,8.20953615160139,67.848,248.72
2007,3.70644384715736,68.054,248.7
2008,NA,68.27,248.79
2009,NA,68.396,248.95
2010,2.96547350370805,68.462,249.04
2011,5.95498344749032,68.789,246.16
2012,NA,68.76,245.94
2013,3.91546117349965,68.711,245.58
2014,0.0402196943788356,69.583,241.6
2015,NA,69.438,241.4
2016,NA,69.284,241.17
2017,0.182833810008126,70.04,237.06
2018,0.118654240696456,70.545,237.08
2019,0.102322861989627,69.871,237.06
2020,0.0492329188022873,70.799,235
2021,0.677930761820622,71.942,232.25
2022,0.0187873376283522,71.942,234
2023,0.0087942116557709,71.564,229.41
2024,0.244429834744715,71.298,233.5
2025,0.166009134415498,70.559,233.57
2026,0.0118631058848721,70.431,232.79
2027,0.140242446472117,70.4,232.63
2028,0.469445728089492,70.399,232.59
2029,0.0149992943363404,70.25,238.33
2030,0.0161212557432529,69.651,239.18
2031,0.01439803956316,69.717,239.33
2032,0.00850469867144572,69.981,239.92
2033,0.000141078222745063,49.119,233.31
2034,0.00209180245651091,51.645,223.34
2035,0.000986721970894439,53.489,220.24
2036,0.0298581733149465,52.62,217.52
2037,0.684253912828456,53.261,211.95
2038,0.0362156575351902,53.712,203.88
2039,0.00919229694498848,53.702,200.71
2040,4.89409778696577e-05,53.743,198.89
2041,0.00433052840561779,53.734,196.07
2042,0.00530691475444626,53.96,195.67
2043,4.50575063954341e-05,55.049,189.78
2044,0.000529686143148146,56.314,187.18
2045,0.000659207873189425,56.478,187.22
2046,0.00345844869448271,56.652,187.26
2047,0.0026780510001005,63.026,186.54
2048,0.000274593435529617,63.998,188.01
2049,0.00651125031796029,64.99,190.86
2050,3.96566568398224e-05,67.504,191.1
2051,0.000235444791084755,69.991,191.98
2052,0.00445724118212399,71.414,202.5
2053,0.000367179328464256,71.933,205.11
2054,0.0300707020180497,71.324,207.79
2055,0.000780173052776024,70.226,220.01
2056,0.00261786197422733,71.33,226.23
2057,0.00871398995513724,70.544,237.09
2058,0.00637338596177808,70.545,237.1
2059,0.0203836190232428,71.582,226.26
2060,0.0281924645330054,71.03,226.24
2061,0.00400980087293632,70.229,219.98
2062,0.150983670725327,71.357,214.25
2063,0.235280776668938,71.358,214.24
2064,0.142712379888422,71.025,214.25
2065,0.091178361796215,70.692,214.26
2066,0.004444665373646,70.358,214.25
2067,0.0570615939231843,71.206,211.71
2068,0.00103814331186481,71.325,207.78
2069,0.00185514601152976,72.795,202.24
2070,0.0191688572381231,75.099,191
2071,0.0259586824021242,74.68,192.23
2072,6.66493977249168e-05,73.409,193.87
2073,0.00101209870508218,72.118,195.63
2074,0.00131701386707592,72.118,195.63
2075,0.00301746943792205,71.24,196.72
2076,0.00121061683504086,67.505,191.1
2077,0.0106824136186769,62.563,186.45
2078,0.0082617911794421,63.906,187.78
2079,0.00596744477555329,65.652,191.78
2080,0.000360110032714315,65.681,191.44
2081,0.00696353964698158,65.715,191.1
2082,0.00258838619221344,67.671,191.04
2083,0.00458606249432166,70,191
2084,0.000101198650630648,71.367,194.31
2085,0.0975957833645471,78.997,286.68
2086,2.02591710930197,79.005,287.73
2087,0.0428952366832128,78.37,286.16
2088,0.305869690783715,78.356,285.33
2089,0.00912799790701682,77.814,284.56
2090,0.00896383912602229,77.834,285.59
2091,0.385092564351736,77.371,285.08
2092,0.115817008718751,77.354,283.99
2093,0.254787529722945,77.342,283.52
2094,0.317156342535657,76.984,283.78
2095,0.207291859386069,77.002,284.98
2096,0.0987840568101318,76.99,282.83
2097,0.320323454318856,76.327,282.97
2098,0.0689365445301371,76.329,284.12
2099,0.00462763984508718,76.357,282.59
2100,0.0514467607677185,76.319,285.31
2101,0.101578400827334,77.832,284.52
2102,0.145502026873271,77.825,285.56
2103,0.00345352090154399,77.85,286.96
2104,0.0307866478786639,77.389,286.12
2105,0.0694907031746557,77.316,285.05
2106,0.0116494498228292,76.971,284.92
2107,0.0234438090838923,76.625,285.02
2108,0.0331709026046544,76.983,284.94
2109,0.0142456276772318,76.996,286.78
2110,0.012133605199331,76.99,287.49
2111,0.041956636827377,76.345,288.07
2112,0.0233884874944574,78.262,285.08
2113,0.0035876939018034,78.995,286.72
2114,0.265437229006352,78.327,285.99
2115,0.00159565416763666,77.834,286.86
2116,0.0202009699762744,77.832,286.86
2117,0.0265378000034861,77.352,286.19
2118,0.000228368989687678,77.002,284.43
2119,0.0100646699205901,77.034,283.05
2120,0.00424041982118888,77,286.83
2121,0.00267000568713973,76.292,288.11
2122,0.00257072092802217,76.283,286.95
2123,0.0266078638985429,78.313,285.33
2124,0.00568283691023675,79.01,286.76
2125,0.00116060588831263,77.83,284.45
2126,0.00327047308552438,77.822,285.59
2127,0.0095081007994157,77.824,286.86
2128,0.00113874421941002,77.346,285.07
2129,0.00140625186393522,77.345,286.19
2130,0.00169881561785625,77.35,283.44
2131,0.00331740862413445,77.001,285.58
2132,0.00976389490211809,77.01,287.55
2133,0.00210762383957971,76.997,286.78
2134,0.00853384186595093,76.328,288.1
2135,0.015707018337476,76.272,285.78
2136,0.00506945713420705,76.32,284.19
2137,0.0020480581706432,76.368,282.59
2138,0.018374063252345,75.236,282.84
2139,0.000638806962753405,75.258,285.01
2140,8.31974417733786e-05,75.588,289.23
2141,0.000186678581912358,75.746,291.33
2142,0.00403777802776639,75.255,285.02
2143,0.00512175342772476,76.285,285.71
2144,0.00193918186336212,76.404,282.55
2145,0.0012265095541588,76.96,285.01
2146,0.00641051390957422,78.043,286.66
2147,0.00122367245868267,78.349,285.66
2148,0.00349195620587675,76.993,287.55
2149,0.00171031584661024,76.293,288.09
2150,0.00142046076170002,76.306,289.78
2151,0.00399148839871803,78.344,285.28
2152,0.00155856337829779,78.374,286.18
2153,0.00399163227943735,78.336,286.66
2154,0.00114908283610972,76.372,282.17
2155,0.00141411103456542,76.353,282.94
2156,0.000289068458483018,76.312,284.07
2157,0.00446566853715667,76.28,285.61
2158,0.00190765369203302,76.282,286.96
2159,0.00342035417384155,76.294,288.08
2160,0.00136283123316318,76.304,289.09
2161,5.50866755177715e-05,76.303,289.77
2162,0.000241619982578626,77.002,288.37
2163,0.00419981443966439,76.974,287.53
2164,0.0128358921877104,77.003,286.79
2165,0.015259752476286,76.999,284.34
2166,0.000746216806685663,77.004,283.23
2167,0.000572667796195415,77.011,282.78
2168,0.00418498298937387,77.832,286.84
2169,0.00508893491257191,77.836,287.75
2170,0.00151136836761431,77.844,285.76
2171,0.000545242580523611,77.808,285.09
2172,0.000107334834600632,77.8,284.51
2173,0.00211092637602923,75.249,281.78
2174,9.53962623225692e-05,75.246,283.94
2175,0.000713842490212524,75.335,286.11
2176,0.00330809154954805,75.58,289.23
2177,0.00141273367128427,75.805,292.04
2178,0.00295091904279111,72.133,292.79
2179,5.57819835509503e-06,67.328,298.65
2180,0.00381177134630872,64.167,297.09
2181,0.00344987603485047,70.317,233.15
2182,0.0136762167556187,70.57,232.78
2183,0.166440244248829,70.821,232.32
2184,0.00322914646537678,71.074,231.83
2185,0.246019853324384,71.331,231.33
2186,0.395922412687096,71.581,230.81
2187,0.127236180238129,71.623,230.03
2188,0.0458104228062135,71.435,229.08
2189,0.0208465173636217,71.536,228.14
2190,0.00150384274210922,71.57,227.16
2191,0.0118373151429764,71.45,226.21
2192,0.0223514065509452,71.108,226.29
2193,0.135317084201061,70.854,226.34
2194,0.0522733479289042,70.592,226.41
2195,2.57169182355028,70.339,226.44
2196,0.000262878707114118,70.146,226.49
2197,0.00211594147990165,70.147,226.49
2198,0.0037705779530149,70.854,226.35
2199,0.183042806389249,70.913,227.24
2200,0.00258575207499629,70.984,228.19
2201,0.0828173630851085,71.063,229.08
2202,0.000600495114821897,71.14,229.97
2203,0.00522267233748728,71.206,230.85
2204,0.00180783548220125,71.259,231.54
2205,0.00401053658490951,71.37,232.51
2207,0.0428559366216955,71.238,234.03
2208,0.00754474183104908,71.071,234.56
2209,0.168094902751555,70.892,235.18
2210,0.00498298858085551,70.728,235.79
2211,0.0143787765870688,70.083,233.48
2212,0.17500142548011,69.826,233.87
2213,0.00364544813206849,70.094,234.14
2214,0.00609426213275236,70.346,234.5
2215,0.287674744865812,70.426,235.48
2216,8.47678342933663e-05,67.777,191.22
2217,0.028027763723362,72.13,191.16
2218,0.022393008068689,73.002,191.18
2219,0.00211438599091653,73.492,191.15
2220,0.00151974995506426,73.985,191.26
2221,0.0212043981138519,74.5,191.16
2222,0.008965023615193,75.005,190.01
2223,0.0116495463353447,75.447,189.43
2224,0.00850087299927656,75.747,188.76
2225,0.00768007655017495,75.943,188.33
2226,0.00948418751012402,76.623,186.68
2227,0.010030508449709,77.333,184.97
2228,0.393023042906058,78.147,183.1
2229,0.0122924106688403,78.138,185.72
2230,0.138313737382061,78.977,184.18
2231,0.0739713824835198,79.985,185.69
2232,0.02096898130036,80.147,186.75
2233,0.0633295834862004,80.157,183.23
2234,0.0676017195494407,80.33,181.38
2235,0.0330256944236522,80.713,179.99
2236,0.0698038956528292,81.243,179.02
2237,0.00913919572620018,81.578,176.88
2238,0.0040144516500781,82.473,175.67
2239,0.0222680265154215,84.063,175.07
2240,0.00849916109440544,84.852,170.69
2241,0.038982887703624,85.892,166.7
2242,0.0651677297754526,87.155,160.71
2243,0.0637931230055201,88.79,142.74
2244,0.0146719801219996,88.863,139.99
2245,0.00346366894452291,88.95,139.21
2246,0.00666825596252658,89.017,137.15
2247,0.0298082284916377,89.998,66.992
2248,0.00390201772182549,85.733,37.748
2249,0.00108016421790111,84.245,35.008
2250,0.000892914826789951,83.845,35.69
2251,0.0025947456336606,75.002,353.95
2252,0.108305765927358,70.258,223.05
2253,0.0118680861158086,72.986,214.64
2254,0.000410954208681536,71.206,220.66
2255,0.0569640517157227,71.873,218.33
2256,0.00375460591316368,70.608,222.63
2257,0.0189631001380898,70.48,223.08
2258,0.00185453657950334,70.5,224.15
2259,0.00565740750815083,70.376,222.65
2260,0.00175505555901031,70.538,220.02
2261,0.00504738264942621,69.886,221.57
2262,0.000207234017116594,70.535,220.02
2263,0.00939659665910618,61.824,294
2264,0.292311355997944,61.71,294.4
2265,0.0125728299075613,61.166,295.42
2266,0.00426461837788474,61.01,295.46
2267,0.200097990142854,60.731,295.51
2268,0.000342728998204003,66.614,299.64
2269,0.000278472486755043,66.519,299.2
2270,0.000787458781318369,66.713,300.08
2271,0.0118552043758365,66.834,300.64
2272,0.00233661844617654,67.048,305.41
2273,0.00609144297835395,72,295.33
2274,0.121324757842629,75.914,278.62
2275,0.0835756716228446,76.054,278.75
2276,0.000683901465104205,75.837,278.54
2277,0.0840387902718753,75.982,278.69
2278,0.00210084948996669,78.4,286.72
2279,0.000438666128022298,78.333,286.34
2280,0.0150734025038517,78.334,285.92
2281,0.00194677844937389,78.332,285.49
2282,0.00486610824866659,78.334,285.06
2283,0.00765852860983195,61.824,294
2284,0.00208689626549483,61.71,294.4
2285,0.0102376920770742,61.166,295.42
2286,0.0041491982251231,61.01,295.46
2287,0.00852238553130517,60.855,295.47
2288,0.203037571835113,60.731,295.51
2289,0.000224301420195306,66.614,299.64
2290,0.000275975494219183,66.519,299.2
2291,8.80773827971594e-05,66.713,300.08
2292,0.0116477715397756,66.834,300.64
2293,0.00194919600878089,67.048,305.41
2294,0.00327111205717648,72,295.33
2295,0.000621060414376114,75.837,278.54
2296,0.106037287094443,75.914,278.62
2297,0.0536256317999303,76.054,278.75
2298,0.120674033514675,75.982,278.69
2299,0.00145855419516057,78.4,286.72
2300,0.000344474323196121,78.333,286.34
2301,0.017460829221869,78.334,285.92
2302,0.00172179386146994,78.332,285.49
2303,0.00360503266555302,74.668,266.64
2304,0.00940976928561477,74.683,266.99
2305,0.00091911311040232,74.697,268.05
2306,0.000137511303431496,74.687,267.76
2307,0.0082530119440932,74.505,267.37
2308,0.395167346274203,74.252,266.46
2309,0.279315766462777,74.205,266.45
2310,0.00138354763610581,74.302,263.71
2311,0.0125053602050824,74.885,262.66
2312,0.00385301055399577,75.033,259.17
2313,0.000740822085790471,75.03,257.98
2314,0.0029934077720436,75.103,256.55
2315,0.00354837314602809,74.677,255.91
2316,0.00660308061940299,75.117,254.99
2317,0.00411990280107881,75.055,254.57
2318,0.00587890180560697,75.067,254.17
2319,0.000636658201911179,74.917,251.32
2320,0.000844928803101989,74.76,251.07
2321,0.000340921657172011,74.602,250.99
2322,0.00627894699942153,74.373,250.93
2323,0.00217704639905123,73.45,233.4
2324,0.00185478353844583,74.152,234.09
2325,0.0221540587592998,70.942,226.31
2326,0.0436152073346195,70.917,226.92
2327,0.0695347862657441,71.15,226.02
2328,0.0271998019536567,70.198,218.49
2329,0.00276428419363306,70.417,218.35
2330,0.00302533736349465,70.453,218.3
2331,0.000493012192372402,70.793,218.17
2332,0.0114267871569212,71.03,218.01
2333,0.0114768287269829,71.256,217.98
2334,0.0459729766077782,71.858,217.99
2335,0.00370594335085664,72.456,217.99
2336,0.0662354016750421,73.065,217.97
2337,0.0261244351145103,75.202,217.67
2338,0.00738043086794091,75.323,215.82
2339,0.00360267205037257,74.5,201.98
2340,0.0236541326296971,72.558,219
2341,0.0397983286714194,76.777,211.04
2342,0.00633214459219307,74.491,201.99
2343,0.0010184490625968,75.156,199.8
2344,0.00148992675900488,71.2,210
2345,0.00274506042394767,71.263,210
2346,0.00434814713678195,80.019,209.9
2347,0.0660844786770194,76.987,219.9
2348,0.0113969038611936,75.001,219.99
2349,0.00886047145626569,74.979,210.07
2350,0.0113913076569859,78.002,210.16
2351,0.0644416562455896,76.985,220.01
